city,year_month,temperature_max,temperature_min,temperature_range,pressure,humidity,rain,wind,sunshine_rate
원주,2024-03,23.2,-7.7,30.9,1000.0,54.0,42.1,1.3,51.75
원주,2024-04,30.1,4.6,25.5,996.2,54.0,41.4,1.1,45.61
원주,2024-05,28.5,7.8,20.7,995.6,59.0,97.8,1.2,60.73
원주,2024-06,35.6,12.3,23.3,990.6,60.0,125.0,1.1,63.78
원주,2024-07,33.9,21.2,12.7,989.9,76.0,490.7,1.2,27.28
원주,2024-08,35.3,20.3,14.999999999999996,990.6,72.0,106.5,1.0,53.68
원주,2024-09,34.2,13.5,20.700000000000003,996.3,73.0,219.3,0.9,46.67
원주,2024-10,24.0,6.4,17.6,1002.7,75.0,116.2,0.6,45.0
원주,2024-11,22.9,-3.8,26.7,1004.0,70.0,57.2,0.6,59.3
원주,2024-12,14.2,-9.9,24.1,1004.9,58.0,3.5,0.9,68.05
원주,2025-01,10.6,-14.2,24.799999999999997,1005.4,63.0,12.0,0.8,54.33
원주,2025-02,13.2,-14.1,27.299999999999997,1005.4,53.0,3.5,1.2,75.77
원주,2025-03,25.3,-2.4,27.7,1000.2,53.0,31.2,1.2,52.98
울릉,2023-04,24.3,6.5,17.8,987.7,71.0,68.9,4.4,56.76
울릉,2023-05,29.0,9.0,20.0,987.3,71.0,152.6,4.7,54.72
울릉,2023-06,29.1,16.0,13.100000000000001,981.4,79.0,125.3,3.6,44.81
울릉,2023-07,32.7,19.2,13.500000000000004,982.6,86.0,222.5,4.3,39.96
울릉,2023-08,33.5,21.8,11.7,981.1,90.0,41.1,2.6,39.59
울릉,2023-09,29.1,15.8,13.3,987.5,86.0,292.0,3.7,37.04
울릉,2023-10,24.6,9.4,15.200000000000001,990.8,66.0,49.1,3.3,55.42
울릉,2023-11,24.5,0.2,24.3,990.9,69.0,115.5,4.6,40.16
울릉,2023-12,18.6,-5.6,24.200000000000003,995.5,73.0,183.8,3.9,31.92
울릉,2024-01,12.0,-5.5,17.5,994.6,74.0,135.7,4.2,32.16
울릉,2024-02,16.6,-1.8,18.400000000000002,996.9,79.0,95.7,5.3,23.56
울릉,2024-03,17.3,-4.6,21.9,990.1,69.0,89.9,4.6,47.31
울릉,2024-04,22.9,3.5,19.4,988.2,76.0,45.2,4.2,49.95
울릉,2024-05,26.2,7.9,18.299999999999997,986.6,72.0,84.3,4.8,58.36
울릉,2024-06,30.5,13.3,17.2,982.5,81.0,86.9,3.6,56.68
울릉,2024-07,32.9,20.2,12.7,981.7,89.0,208.2,5.2,42.78
울릉,2024-08,33.7,20.9,12.800000000000004,983.3,87.0,33.7,3.2,50.98
울릉,2024-09,32.0,16.4,15.600000000000001,988.8,87.0,543.4,3.6,38.51
울릉,2024-10,25.2,10.0,15.2,994.0,80.0,227.2,3.8,33.61
울릉,2024-11,21.8,1.8,20.0,994.1,78.0,264.6,4.1,28.43
울릉,2024-12,15.7,-0.5,16.2,991.7,67.0,138.8,3.7,33.95
울릉,2025-01,10.9,-7.1,18.0,993.0,70.0,97.5,3.7,32.65
울릉,2025-02,13.7,-6.8,20.5,992.1,71.0,112.2,3.8,37.28
울릉,2025-03,21.0,-0.9,21.9,990.6,71.0,91.5,5.0,44.8
수원,2023-04,28.2,1.5,26.7,1010.2,61.0,67.4,2.2,47.87
수원,2023-05,30.4,5.1,25.299999999999997,1008.5,66.0,120.3,1.9,53.56
수원,2023-06,33.6,13.9,19.700000000000003,1002.5,74.0,131.5,2.0,48.77
수원,2023-07,34.4,20.5,13.899999999999999,1002.9,83.0,490.5,2.0,36.76
수원,2023-08,34.9,19.9,15.0,1001.0,78.0,200.7,1.9,46.09
수원,2023-09,32.5,13.9,18.6,1008.5,77.0,135.6,1.6,45.26
수원,2023-10,24.4,3.0,21.4,1014.3,72.0,35.8,1.5,62.04
수원,2023-11,26.2,-6.5,32.7,1017.0,67.0,99.0,2.2,57.21
수원,2023-12,17.6,-13.7,31.3,1020.0,71.0,83.5,1.8,47.89
수원,2024-01,11.5,-13.1,24.6,1020.7,68.0,21.2,1.8,55.46
수원,2024-02,18.0,-5.0,23.0,1019.6,76.0,74.8,1.9,33.25
수원,2024-03,22.5,-8.5,31.0,1013.7,64.0,30.2,2.3,57.15
수원,2024-04,27.9,3.0,24.9,1009.2,64.0,55.0,1.8,54.5
수원,2024-05,27.3,6.9,20.4,1008.6,68.0,109.4,2.1,60.6
수원,2024-06,35.1,12.8,22.3,1003.1,67.0,137.5,1.9,66.98
수원,2024-07,33.4,20.5,12.899999999999999,1001.9,82.0,403.3,2.3,25.64
수원,2024-08,35.7,21.2,14.500000000000004,1002.5,77.0,127.6,1.7,51.58
수원,2024-09,34.0,15.7,18.3,1008.4,74.0,219.4,1.8,49.37
수원,2024-10,24.8,5.6,19.200000000000003,1015.3,73.0,97.2,1.6,50.0
수원,2024-11,24.1,-5.2,29.3,1017.2,67.0,98.1,1.6,60.95
수원,2024-12,12.3,-8.7,21.0,1018.9,61.0,4.5,1.7,65.95
수원,2025-01,10.6,-12.4,23.0,1019.4,63.0,20.5,1.7,55.08
수원,2025-02,13.9,-12.5,26.4,1019.8,57.0,5.4,2.2,73.85
수원,2025-03,24.9,-3.4,28.299999999999997,1013.7,60.0,37.5,2.4,58.8
영월,2023-04,30.0,-0.7,30.7,986.6,57.0,52.3,1.4,48.23
영월,2023-05,30.8,2.9,27.900000000000002,985.6,64.0,119.2,1.1,51.25
영월,2023-06,34.2,11.2,23.000000000000004,979.8,72.0,180.8,1.0,48.93
영월,2023-07,34.9,18.9,16.0,981.0,85.0,491.5,0.7,34.14
영월,2023-08,36.5,18.9,17.6,979.2,80.0,290.1,1.0,42.88
영월,2023-09,31.4,12.5,18.9,986.1,81.0,166.8,0.8,44.62
영월,2023-10,22.7,0.5,22.2,991.0,80.0,21.2,0.7,48.97
영월,2023-11,25.8,-7.7,33.5,992.3,65.0,37.3,1.2,60.36
영월,2023-12,17.6,-15.0,32.6,995.3,69.0,100.5,1.0,50.22
영월,2024-01,13.6,-14.7,28.299999999999997,995.2,67.0,21.1,1.1,53.54
영월,2024-02,17.3,-6.8,24.1,995.3,73.0,66.4,1.0,33.66
영월,2024-03,23.9,-9.9,33.8,989.0,56.0,45.6,1.4,54.41
영월,2024-04,32.2,2.2,30.000000000000004,986.0,59.0,40.2,1.2,50.71
영월,2024-05,30.0,5.6,24.4,985.3,65.0,114.7,1.1,64.15
영월,2024-06,36.2,8.4,27.800000000000004,980.5,68.0,143.6,1.0,60.71
영월,2024-07,32.9,19.8,13.099999999999998,980.2,83.0,495.3,0.9,30.09
영월,2024-08,36.6,18.0,18.6,980.9,78.0,58.6,1.0,56.97
영월,2024-09,35.0,10.9,24.1,986.6,78.0,177.4,1.0,47.8
영월,2024-10,23.9,6.0,17.9,992.4,82.0,120.5,0.8,38.95
영월,2024-11,23.6,-4.9,28.5,993.2,74.0,31.2,0.9,55.1
영월,2024-12,12.9,-12.2,25.1,993.3,59.0,2.1,1.2,68.04
영월,2025-01,11.0,-17.3,28.3,994.0,65.0,15.2,1.0,59.42
영월,2025-02,13.3,-17.3,30.6,993.7,54.0,6.8,1.4,81.02
영월,2025-03,26.6,-6.1,32.7,989.2,57.0,49.1,1.5,52.08
충주,2023-04,27.3,-0.7,28.0,1000.7,57.0,32.1,1.6,48.82
충주,2023-05,32.0,3.0,29.0,999.1,62.0,123.8,1.4,54.65
충주,2023-06,33.4,12.1,21.299999999999997,993.2,71.0,239.6,1.3,44.74
충주,2023-07,34.9,19.2,15.7,993.9,81.0,554.2,1.1,31.13
충주,2023-08,35.5,18.2,17.3,991.9,78.0,248.0,1.2,40.96
충주,2023-09,31.9,13.3,18.599999999999998,999.2,79.0,242.5,1.1,46.38
충주,2023-10,23.1,0.8,22.3,1004.9,79.0,31.3,0.8,54.83
충주,2023-11,26.4,-8.0,34.4,1007.2,68.0,50.8,1.5,58.11
충주,2023-12,18.6,-14.7,33.3,1010.2,73.0,96.3,1.4,43.1
충주,2024-01,11.6,-13.7,25.299999999999997,1010.7,72.0,34.6,1.3,47.03
충주,2024-02,18.3,-6.2,24.5,1009.9,74.0,86.6,1.4,30.87
충주,2024-03,22.3,-9.9,32.2,1003.9,59.0,50.8,1.7,52.23
충주,2024-04,28.7,2.5,26.2,999.7,61.0,59.0,1.4,51.46
충주,2024-05,29.2,6.1,23.1,999.0,65.0,128.7,1.5,62.58
충주,2024-06,34.7,10.6,24.1,993.8,66.0,126.1,1.3,57.26
충주,2024-07,33.8,20.9,12.899999999999999,993.1,80.0,503.2,1.4,25.5
충주,2024-08,35.4,20.2,15.2,993.6,77.0,71.4,1.2,55.54
충주,2024-09,35.2,13.6,21.6,999.4,76.0,211.4,1.2,47.29
충주,2024-10,24.3,5.8,18.5,1006.0,81.0,122.8,1.1,42.35
충주,2024-11,24.1,-5.3,29.400000000000002,1007.7,75.0,49.1,1.0,54.11
충주,2024-12,15.3,-10.4,25.700000000000003,1008.9,66.0,4.3,1.3,56.78
충주,2025-01,9.8,-16.1,25.900000000000002,1009.5,66.0,19.6,1.2,50.21
충주,2025-02,13.9,-17.5,31.4,1009.6,56.0,7.5,1.7,77.03
충주,2025-03,26.2,-4.6,30.799999999999997,1003.8,56.0,51.3,1.8,57.8
서산,2023-04,26.0,-0.5,26.5,1012.0,64.0,54.6,2.4,50.09
서산,2023-05,27.6,4.3,23.3,1010.2,72.0,132.9,2.1,51.53
서산,2023-06,33.3,13.9,19.4,1004.4,77.0,138.1,2.1,48.87
서산,2023-07,34.0,20.6,13.399999999999999,1004.5,86.0,507.0,2.2,35.63
서산,2023-08,35.2,19.5,15.700000000000003,1002.6,81.0,225.0,1.8,50.96
서산,2023-09,32.1,13.4,18.700000000000003,1010.0,81.0,166.1,1.6,41.08
서산,2023-10,24.6,3.2,21.400000000000002,1016.1,76.0,39.6,1.6,61.41
서산,2023-11,22.5,-4.4,26.9,1018.9,73.0,122.9,2.5,43.28
서산,2023-12,16.1,-13.6,29.700000000000003,1021.6,79.0,106.5,2.1,30.5
서산,2024-01,10.5,-9.5,20.0,1022.6,75.0,34.4,2.0,46.94
서산,2024-02,14.9,-6.2,21.1,1021.2,81.0,86.4,2.1,32.24
서산,2024-03,22.4,-8.3,30.7,1015.7,68.0,26.1,2.5,57.72
서산,2024-04,27.5,1.1,26.4,1010.9,69.0,45.0,1.8,51.2
서산,2024-05,26.8,6.3,20.5,1010.6,74.0,157.4,2.2,62.04
서산,2024-06,35.2,12.0,23.200000000000003,1005.2,71.0,120.4,1.9,64.07
서산,2024-07,34.0,19.9,14.100000000000001,1003.7,86.0,556.1,2.8,25.98
서산,2024-08,35.8,20.9,14.899999999999999,1004.3,81.0,197.6,1.7,52.56
서산,2024-09,34.4,14.8,19.599999999999998,1009.9,80.0,354.2,1.6,46.99
서산,2024-10,25.5,5.3,20.2,1017.0,78.0,150.3,1.6,49.41
서산,2024-11,23.7,-2.5,26.2,1019.1,71.0,62.1,1.9,59.11
서산,2024-12,15.6,-8.2,23.799999999999997,1020.9,70.0,16.1,1.8,48.62
서산,2025-01,10.4,-11.6,22.0,1021.4,73.0,38.9,1.8,50.31
서산,2025-02,14.9,-13.0,27.9,1022.1,66.0,10.2,2.4,64.31
서산,2025-03,24.3,-6.0,30.3,1015.8,68.0,39.7,2.7,58.31
울진,2023-04,29.5,4.5,25.0,1008.5,60.0,35.7,2.7,57.15
울진,2023-05,34.9,6.2,28.7,1007.6,71.0,109.5,2.3,55.98
울진,2023-06,32.6,13.9,18.700000000000003,1001.4,77.0,144.1,2.1,56.34
울진,2023-07,34.9,17.9,17.0,1002.1,85.0,187.0,2.1,36.97
울진,2023-08,37.3,19.8,17.499999999999996,1000.7,85.0,250.1,2.1,51.45
울진,2023-09,29.5,13.8,15.7,1008.0,83.0,274.9,2.0,45.38
울진,2023-10,25.3,5.4,19.9,1012.1,66.0,11.8,2.1,69.31
울진,2023-11,28.5,-4.1,32.6,1013.1,51.0,37.4,2.5,75.07
울진,2023-12,19.7,-10.3,30.0,1016.8,54.0,139.7,3.1,65.18
울진,2024-01,13.1,-11.4,24.5,1017.0,54.0,35.5,2.9,65.18
울진,2024-02,19.3,-2.1,21.400000000000002,1018.6,74.0,112.5,3.2,34.88
울진,2024-03,22.5,-6.5,29.0,1011.6,61.0,63.5,2.9,56.39
울진,2024-04,26.7,3.7,23.0,1008.5,71.0,54.0,2.7,51.27
울진,2024-05,31.2,5.0,26.2,1006.8,67.0,38.3,2.3,65.23
울진,2024-06,32.8,11.3,21.499999999999996,1001.9,76.0,80.2,1.9,63.17
울진,2024-07,36.6,19.1,17.5,1000.8,80.0,225.2,2.1,40.8
울진,2024-08,36.3,20.4,15.899999999999999,1002.5,82.0,54.0,1.7,61.39
울진,2024-09,35.3,13.3,21.999999999999996,1008.7,86.0,241.5,1.8,39.74
울진,2024-10,27.3,9.3,18.0,1014.4,79.0,77.3,1.9,41.53
울진,2024-11,23.6,-0.4,24.0,1015.2,70.0,19.0,2.4,53.0
울진,2024-12,18.0,-4.0,22.0,1014.4,41.0,16.3,2.7,75.02
울진,2025-01,11.8,-10.0,21.8,1015.6,47.0,27.1,2.7,75.4
울진,2025-02,19.5,-10.6,30.1,1014.9,38.0,1.2,2.9,84.68
울진,2025-03,26.6,-2.9,29.5,1012.0,62.0,93.1,3.0,53.5
청주,2023-04,27.4,2.3,25.099999999999998,1007.7,51.0,30.1,1.5,49.7
청주,2023-05,32.3,7.5,24.799999999999997,1005.9,56.0,202.4,1.5,51.06
청주,2023-06,34.3,17.2,17.099999999999998,999.9,62.0,100.5,1.5,44.5
청주,2023-07,35.3,20.3,14.999999999999996,1000.5,75.0,698.5,1.2,30.34
청주,2023-08,36.4,21.1,15.299999999999997,998.3,71.0,297.7,1.5,37.41
청주,2023-09,32.9,15.3,17.599999999999998,1005.8,71.0,270.6,1.4,40.55
청주,2023-10,24.5,5.4,19.1,1011.8,64.0,17.4,1.1,57.89
청주,2023-11,26.5,-5.4,31.9,1014.5,60.0,41.5,1.3,55.46
청주,2023-12,19.6,-12.4,32.0,1017.4,66.0,97.3,1.2,39.49
청주,2024-01,12.4,-12.4,24.8,1018.1,64.0,37.2,1.3,45.29
청주,2024-02,18.8,-2.8,21.6,1016.9,68.0,79.1,1.5,29.88
청주,2024-03,21.4,-6.9,28.299999999999997,1011.2,53.0,37.9,1.7,55.29
청주,2024-04,28.9,5.8,23.099999999999998,1006.5,54.0,49.1,1.4,50.67
청주,2024-05,29.6,8.0,21.6,1006.0,57.0,122.7,1.5,61.94
청주,2024-06,36.3,15.5,20.799999999999997,1000.6,57.0,84.7,1.4,56.64
청주,2024-07,35.3,21.8,13.499999999999996,999.7,74.0,520.6,1.6,25.34
청주,2024-08,37.0,22.7,14.3,1000.1,68.0,113.1,1.5,50.68
청주,2024-09,36.2,15.6,20.6,1005.7,68.0,328.0,1.5,45.12
청주,2024-10,25.6,8.6,17.0,1012.8,71.0,112.7,1.3,39.8
청주,2024-11,24.1,-0.5,24.6,1014.8,62.0,41.2,1.2,55.21
청주,2024-12,16.2,-6.6,22.799999999999997,1016.5,57.0,8.6,1.1,52.94
청주,2025-01,10.5,-12.9,23.4,1017.0,58.0,10.9,1.1,50.73
청주,2025-02,15.3,-11.0,26.3,1017.4,54.0,8.9,1.5,67.87
청주,2025-03,28.2,-1.0,29.2,1011.2,52.0,50.2,1.8,54.78
대전,2023-04,28.0,1.7,26.3,1007.0,54.0,54.5,2.0,51.46
대전,2023-05,31.4,5.1,26.299999999999997,1005.2,61.0,192.9,1.3,51.77
대전,2023-06,33.5,15.6,17.9,999.3,65.0,147.5,1.6,52.43
대전,2023-07,35.0,18.8,16.2,1000.0,82.0,776.3,1.2,33.19
대전,2023-08,35.7,19.2,16.500000000000004,997.8,76.0,326.9,1.3,44.44
대전,2023-09,32.5,14.2,18.3,1005.1,77.0,310.2,1.3,42.23
대전,2023-10,24.1,3.9,20.200000000000003,1011.0,69.0,12.2,1.3,65.12
대전,2023-11,26.3,-6.4,32.7,1013.7,64.0,40.3,1.8,54.43
대전,2023-12,19.8,-13.7,33.5,1016.4,70.0,124.1,1.6,46.75
대전,2024-01,13.0,-12.3,25.3,1017.0,67.0,47.8,1.7,46.6
대전,2024-02,19.0,-4.1,23.1,1015.9,70.0,93.9,1.9,32.81
대전,2024-03,21.4,-7.9,29.299999999999997,1010.4,57.0,57.9,2.2,57.1
대전,2024-04,29.4,3.7,25.7,1005.8,59.0,32.7,1.9,53.59
대전,2024-05,29.4,7.0,22.4,1005.4,62.0,126.8,1.9,64.76
대전,2024-06,36.6,13.5,23.1,1000.1,62.0,76.9,1.8,61.72
대전,2024-07,34.7,20.8,13.900000000000002,999.3,81.0,485.1,1.9,27.87
대전,2024-08,35.6,22.0,13.600000000000001,999.6,75.0,87.3,1.7,57.56
대전,2024-09,36.0,15.4,20.6,1005.1,73.0,204.6,1.7,52.55
대전,2024-10,25.3,6.4,18.9,1012.0,80.0,109.2,1.5,42.14
대전,2024-11,23.7,-2.0,25.7,1013.9,69.0,34.6,1.5,58.95
대전,2024-12,15.9,-7.5,23.4,1015.5,63.0,3.7,1.6,55.43
대전,2025-01,11.6,-12.9,24.5,1016.0,63.0,12.5,1.6,55.62
대전,2025-02,17.0,-11.3,28.3,1016.4,56.0,11.1,2.1,70.25
대전,2025-03,29.3,-2.1,31.400000000000002,1010.5,55.0,37.7,2.4,55.82
추풍령,2023-04,26.2,-1.2,27.4,986.0,58.0,43.9,2.8,51.22
추풍령,2023-05,31.4,2.9,28.5,984.7,66.0,144.8,2.0,49.81
추풍령,2023-06,31.2,13.1,18.1,979.1,72.0,254.9,2.1,50.72
추풍령,2023-07,33.7,17.1,16.6,980.7,85.0,390.3,1.5,33.25
추풍령,2023-08,33.9,18.7,15.2,978.0,81.0,288.0,1.9,40.92
추풍령,2023-09,30.3,12.0,18.3,985.0,82.0,199.8,1.7,41.37
추풍령,2023-10,23.6,1.9,21.700000000000003,990.0,70.0,12.2,1.9,66.37
추풍령,2023-11,26.7,-6.0,32.7,991.8,63.0,36.6,3.2,59.51
추풍령,2023-12,18.0,-13.7,31.7,994.4,69.0,117.1,2.8,50.13
추풍령,2024-01,12.4,-12.2,24.6,994.5,65.0,42.5,3.3,54.88
추풍령,2024-02,17.8,-6.4,24.200000000000003,994.4,73.0,100.0,2.5,30.47
추풍령,2024-03,20.7,-9.9,30.6,988.6,57.0,65.6,3.2,53.93
추풍령,2024-04,27.5,3.2,24.3,985.0,63.0,49.3,2.3,48.87
추풍령,2024-05,28.7,4.1,24.6,984.6,65.0,78.5,2.4,62.09
추풍령,2024-06,34.3,9.6,24.699999999999996,979.8,66.0,95.4,2.0,57.2
추풍령,2024-07,33.4,20.1,13.299999999999997,979.5,83.0,443.6,1.9,27.86
추풍령,2024-08,34.4,20.0,14.399999999999999,979.8,78.0,20.6,1.8,58.01
추풍령,2024-09,34.6,11.3,23.3,985.3,80.0,221.3,1.7,45.43
추풍령,2024-10,23.4,4.8,18.599999999999998,991.3,81.0,74.9,1.9,43.89
추풍령,2024-11,22.6,-4.1,26.700000000000003,992.5,71.0,31.2,2.4,57.69
추풍령,2024-12,15.9,-8.5,24.4,992.9,59.0,8.6,3.6,64.71
추풍령,2025-01,9.8,-13.7,23.5,993.5,62.0,19.8,2.9,57.77
추풍령,2025-02,14.4,-12.4,26.8,993.4,55.0,14.9,3.9,75.27
추풍령,2025-03,26.0,-5.0,31.0,988.9,56.0,45.5,3.2,55.26
안동,2023-04,27.5,0.3,27.2,999.1,58.0,46.6,1.9,50.96
안동,2023-05,32.2,2.7,29.500000000000004,997.6,64.0,131.8,1.4,50.56
안동,2023-06,33.7,13.1,20.6,991.6,73.0,247.7,1.5,49.41
안동,2023-07,34.5,17.1,17.4,992.8,85.0,418.3,1.1,28.96
안동,2023-08,35.6,19.2,16.400000000000002,990.5,80.0,296.5,1.4,47.54
안동,2023-09,31.6,13.1,18.5,997.7,83.0,206.4,1.1,42.0
안동,2023-10,23.3,1.7,21.6,1002.9,77.0,8.5,1.0,58.71
안동,2023-11,26.6,-6.2,32.800000000000004,1004.8,65.0,32.1,1.8,66.37
안동,2023-12,18.2,-13.4,31.6,1007.8,67.0,76.0,1.6,56.28
안동,2024-01,12.8,-12.5,25.3,1007.9,65.0,13.4,1.7,61.73
안동,2024-02,16.0,-6.0,22.0,1008.2,75.0,62.3,1.3,35.02
안동,2024-03,21.3,-8.5,29.8,1001.8,61.0,55.7,1.8,55.51
안동,2024-04,29.3,3.0,26.3,998.2,64.0,59.1,1.4,51.79
안동,2024-05,30.5,5.9,24.6,997.3,65.0,107.8,1.6,61.68
안동,2024-06,35.7,11.1,24.6,992.2,68.0,86.0,1.3,54.21
안동,2024-07,34.6,20.2,14.400000000000002,991.8,83.0,386.1,1.4,32.21
안동,2024-08,35.9,19.5,16.4,992.3,77.0,58.6,1.4,57.04
안동,2024-09,36.0,11.8,24.2,998.2,80.0,154.1,1.3,50.55
안동,2024-10,24.8,4.8,20.0,1004.4,83.0,62.5,1.0,36.7
안동,2024-11,22.9,-3.3,26.2,1005.6,77.0,23.3,1.3,54.64
안동,2024-12,15.6,-10.4,26.0,1006.0,55.0,1.7,1.9,72.17
안동,2025-01,10.3,-14.9,25.200000000000003,1006.9,58.0,4.8,1.7,67.4
안동,2025-02,16.9,-15.0,31.9,1006.5,48.0,2.3,2.4,81.47
안동,2025-03,26.6,-3.5,30.1,1002.1,55.0,32.8,1.9,56.85
상주,2023-04,28.1,1.1,27.0,1003.0,58.0,45.6,1.4,50.78
상주,2023-05,33.0,3.5,29.5,1001.3,66.0,148.2,1.0,50.95
상주,2023-06,34.2,14.3,19.900000000000002,995.3,71.0,174.8,1.1,48.79
상주,2023-07,34.5,17.4,17.1,996.3,87.0,517.5,0.7,31.05
상주,2023-08,36.0,20.3,15.7,994.0,83.0,333.2,0.8,45.41
상주,2023-09,31.7,13.5,18.2,1001.4,85.0,225.1,0.7,43.99
상주,2023-10,24.7,3.2,21.5,1006.7,71.0,5.2,1.0,66.12
상주,2023-11,27.5,-5.1,32.6,1009.0,62.0,35.9,1.7,61.77
상주,2023-12,17.6,-11.9,29.5,1012.1,67.0,120.1,1.6,52.19
상주,2024-01,13.6,-11.7,25.299999999999997,1012.3,64.0,29.2,1.9,56.71
상주,2024-02,16.9,-4.6,21.5,1012.1,74.0,93.1,1.3,34.26
상주,2024-03,22.7,-7.7,30.4,1005.8,58.0,72.3,1.9,56.09
상주,2024-04,29.4,4.8,24.599999999999998,1001.8,63.0,73.2,1.1,51.47
상주,2024-05,30.5,5.8,24.7,1001.1,64.0,96.1,1.2,62.49
상주,2024-06,35.5,12.1,23.4,995.9,65.0,116.2,1.1,59.19
상주,2024-07,34.7,20.6,14.100000000000001,995.4,84.0,534.6,1.0,30.98
상주,2024-08,35.7,20.1,15.600000000000001,995.8,79.0,61.7,0.8,60.72
상주,2024-09,34.8,12.3,22.499999999999996,1001.6,81.0,261.9,0.6,49.26
상주,2024-10,24.7,4.7,20.0,1008.2,83.0,95.2,0.7,40.5
상주,2024-11,23.6,-3.8,27.400000000000002,1009.7,72.0,33.7,1.2,55.87
상주,2024-12,16.7,-6.4,23.1,1010.4,55.0,2.7,2.1,65.84
상주,2025-01,11.3,-12.7,24.0,1011.2,58.0,13.5,1.8,61.01
상주,2025-02,16.7,-11.3,28.0,1011.1,51.0,9.1,2.4,76.28
상주,2025-03,27.5,-2.7,30.2,1006.0,55.0,38.7,1.9,55.28
포항,2023-04,29.2,4.5,24.7,1014.5,56.0,33.6,3.1,59.04
포항,2023-05,33.9,8.4,25.5,1013.2,63.0,137.7,2.9,51.78
포항,2023-06,34.4,14.0,20.4,1006.8,70.0,101.5,2.6,52.95
포항,2023-07,34.6,18.6,16.0,1007.7,76.0,204.3,2.4,37.69
포항,2023-08,36.7,22.8,13.900000000000002,1005.4,77.0,272.5,2.8,43.44
포항,2023-09,31.0,16.9,14.100000000000001,1012.4,76.0,142.1,2.6,40.56
포항,2023-10,25.0,8.5,16.5,1017.3,58.0,4.4,2.5,68.64
포항,2023-11,28.0,-1.8,29.8,1019.3,49.0,13.1,2.9,69.87
포항,2023-12,20.6,-8.3,28.900000000000002,1022.7,53.0,106.4,2.9,63.52
포항,2024-01,14.7,-9.2,23.9,1022.7,52.0,27.4,3.0,64.9
포항,2024-02,20.4,-0.5,20.9,1023.5,69.0,113.9,3.3,31.81
포항,2024-03,21.1,-5.0,26.1,1016.9,55.0,84.5,3.2,55.66
포항,2024-04,28.4,5.6,22.799999999999997,1013.3,65.0,65.0,3.0,48.12
포항,2024-05,32.1,8.4,23.700000000000003,1012.0,59.0,62.9,3.0,64.51
포항,2024-06,34.0,13.9,20.1,1006.7,65.0,97.7,2.5,56.44
포항,2024-07,35.6,20.4,15.200000000000003,1005.9,73.0,270.6,2.7,42.91
포항,2024-08,37.7,23.5,14.200000000000003,1006.3,75.0,18.9,2.6,62.86
포항,2024-09,35.1,17.6,17.5,1013.3,78.0,151.0,2.7,39.29
포항,2024-10,29.0,10.3,18.7,1019.3,71.0,132.9,2.8,39.29
포항,2024-11,22.3,2.6,19.7,1020.8,64.0,64.0,2.5,47.21
포항,2024-12,18.9,-3.5,22.4,1021.0,42.0,0.6,2.9,78.26
포항,2025-01,12.4,-10.2,22.6,1022.1,46.0,14.9,3.0,72.53
포항,2025-02,18.9,-9.3,28.2,1021.6,38.0,8.8,3.2,79.84
포항,2025-03,27.1,-0.1,27.200000000000003,1017.5,54.0,44.8,3.4,53.3
군산,2023-04,26.7,1.4,25.3,1012.6,66.0,66.1,2.5,49.05
군산,2023-05,29.7,6.6,23.1,1010.6,72.0,336.0,2.2,50.08
군산,2023-06,32.2,14.6,17.6,1004.9,78.0,179.1,2.5,51.43
군산,2023-07,33.8,19.6,14.199999999999996,1005.2,86.0,870.3,2.2,33.82
군산,2023-08,35.6,19.9,15.700000000000003,1002.9,82.0,178.8,1.9,53.78
군산,2023-09,32.3,14.6,17.699999999999996,1010.2,81.0,199.3,1.7,44.58
군산,2023-10,24.9,5.4,19.5,1016.5,74.0,20.5,1.9,65.62
군산,2023-11,25.6,-3.4,29.0,1019.4,72.0,80.2,2.8,52.9
군산,2023-12,20.5,-12.6,33.1,1022.0,78.0,139.0,2.1,33.98
군산,2024-01,11.9,-9.2,21.1,1022.7,74.0,57.4,2.1,48.55
군산,2024-02,17.1,-4.1,21.200000000000003,1021.2,79.0,138.9,2.0,36.05
군산,2024-03,19.6,-7.0,26.6,1016.2,72.0,54.7,2.8,54.75
군산,2024-04,27.5,3.9,23.6,1011.2,76.0,53.4,1.8,48.69
군산,2024-05,26.1,8.3,17.8,1011.1,76.0,108.3,2.5,59.6
군산,2024-06,35.1,12.7,22.400000000000002,1005.7,77.0,73.7,2.4,54.77
군산,2024-07,35.0,21.2,13.8,1004.5,85.0,606.5,2.6,28.77
군산,2024-08,35.6,21.8,13.8,1004.7,81.0,19.0,2.0,57.57
군산,2024-09,35.5,16.5,19.0,1010.1,78.0,188.6,1.7,54.99
군산,2024-10,25.7,6.5,19.2,1017.1,81.0,111.6,1.6,43.72
군산,2024-11,23.3,-0.4,23.7,1019.5,70.0,48.1,2.4,55.95
군산,2024-12,16.6,-6.7,23.3,1021.4,70.0,17.3,2.2,47.87
군산,2025-01,11.7,-13.7,25.4,1021.8,73.0,35.1,2.3,54.99
군산,2025-02,15.5,-10.7,26.2,1022.5,68.0,17.9,3.0,62.66
군산,2025-03,28.3,-3.0,31.3,1016.2,66.0,41.7,3.2,57.82
대구,2023-04,29.6,4.4,25.200000000000003,1008.6,55.0,30.8,2.6,57.2
대구,2023-05,33.6,5.7,27.900000000000002,1007.1,63.0,200.0,2.1,49.82
대구,2023-06,34.2,13.8,20.400000000000002,1000.9,66.0,178.7,2.2,50.26
